company_id,company_source,month_id,m_after,month_join_id,join_lag,m_log_rev_usd
35,35,21,1,12,9,7.2601309
35,35,22,1,12,10,7.8423657
35,35,23,1,12,11,7.6497445
35,35,24,1,12,12,7.9591455
36,36,1,0,12,-11,7.6054268
36,36,2,0,12,-10,7.3279905
36,36,3,0,12,-9,7.3491073
36,36,4,0,12,-8,6.6936011
36,36,5,0,12,-7,6.9114966
36,36,6,0,12,-6,7.846508
36,36,7,0,12,-5,7.0598564
36,36,8,0,12,-4,7.8256278
36,36,9,0,12,-3,7.8230915
36,36,10,0,12,-2,8.0169497
36,36,11,0,12,-1,7.6480956
36,36,12,1,12,0,8.6914749
36,36,13,1,12,1,8.0658522
36,36,14,1,12,2,8.1229897
36,36,15,1,12,3,8.8697062
36,36,16,1,12,4,8.9524031
36,36,17,1,12,5,8.0135078
36,36,18,1,12,6,7.3169723
36,36,19,1,12,7,7.5785837
36,36,20,1,12,8,7.6110954
36,36,21,1,12,9,6.4419308
36,36,22,1,12,10,7.3688488
36,36,23,1,12,11,7.5329366
36,36,24,1,12,12,9.1424189
37,37,1,0,13,-12,8.4720345
37,37,2,0,13,-11,8.7395878
37,37,3,0,13,-10,8.8676853
37,37,4,0,13,-9,8.0327063
37,37,5,0,13,-8,9.4892387
37,37,6,0,13,-7,8.37012
37,37,7,0,13,-6,8.8300924
37,37,8,0,13,-5,8.9034014
37,37,9,0,13,-4,8.6620321
37,37,10,0,13,-3,8.4333391
37,37,11,0,13,-2,9.3420525
37,37,12,0,13,-1,8.6130829
37,37,13,1,13,0,8.3653746
37,37,14,1,13,1,8.0265989
37,37,15,1,13,2,7.9451876
37,37,16,1,13,3,7.6609659
37,37,17,1,13,4,7.7658496
37,37,18,1,13,5,8.2312641
37,37,19,1,13,6,7.4866438
37,37,20,1,13,7,7.1231341
37,37,21,1,13,8,6.9695487
37,37,22,1,13,9,7.0025034
37,37,23,1,13,10,6.9153442
37,37,24,1,13,11,6.5744944
38,38,1,0,13,-12,10.015691
38,38,2,0,13,-11,9.8893805
38,38,3,0,13,-10,10.052756
38,38,4,0,13,-9,10.303073
38,38,5,0,13,-8,11.087802
38,38,6,0,13,-7,10.72573
38,38,7,0,13,-6,10.024026
38,38,8,0,13,-5,10.060466
38,38,9,0,13,-4,10.018238
38,38,10,0,13,-3,9.9394627
38,38,11,0,13,-2,10.22497
38,38,12,0,13,-1,10.080616
38,38,13,1,13,0,9.6391497
38,38,14,1,13,1,9.7578688
38,38,15,1,13,2,9.8612719
38,38,16,1,13,3,9.9373255
38,38,17,1,13,4,11.010015
38,38,18,1,13,5,10.600845
38,38,19,1,13,6,10.011854
38,38,20,1,13,7,9.9482784
38,38,21,1,13,8,10.158013
38,38,22,1,13,9,10.115685
38,38,23,1,13,10,10.092314
38,38,24,1,13,11,9.9964733
39,39,1,0,13,-12,4.5733728
39,39,2,0,13,-11,4.5728903
39,39,3,0,13,-10,4.6182923
39,39,4,0,13,-9,4.80795
39,39,5,0,13,-8,5.0421181
39,39,6,0,13,-7,5.7857423
39,39,7,0,13,-6,3.7570531
39,39,8,0,13,-5,4.7061534
39,39,9,0,13,-4,7.8782926
39,39,10,0,13,-3,4.918911
39,39,11,0,13,-2,4.8972726
39,39,12,0,13,-1,5.02071
39,39,13,1,13,0,6.1241493
39,39,14,1,13,1,5.6099453
39,39,15,1,13,2,6.2397718
39,39,16,1,13,3,5.8059254
39,39,17,1,13,4,6.4926143
39,39,18,1,13,5,6.3627839
39,39,19,1,13,6,4.4780488
39,39,20,1,13,7,4.702775
39,39,21,1,13,8,5.5732975
39,39,22,1,13,9,5.3198133
39,39,23,1,13,10,6.7372184
39,39,24,1,13,11,8.2042608
40,40,5,0,13,-8,0.59883648
40,40,8,0,13,-5,0.30202869
40,40,11,0,13,-2,3.2087123
40,40,12,0,13,-1,5.6101594
40,40,13,1,13,0,7.0610623
40,40,14,1,13,1,7.3642106
40,40,15,1,13,2,7.3263798
40,40,16,1,13,3,7.579381
40,40,17,1,13,4,7.887836
40,40,18,1,13,5,8.5608168
40,40,19,1,13,6,7.51969
40,40,20,1,13,7,7.8565702
40,40,21,1,13,8,7.8640823
40,40,22,1,13,9,7.8509626
40,40,23,1,13,10,8.0919514
40,40,24,1,13,11,7.8729463
41,41,1,0,14,-13,8.8887691
41,41,2,0,14,-12,9.1771145
41,41,3,0,14,-11,9.3373041
41,41,4,0,14,-10,9.070776
41,41,5,0,14,-9,9.1572218
41,41,6,0,14,-8,9.4804764
41,41,7,0,14,-7,9.3900967
41,41,8,0,14,-6,9.6139193
41,41,9,0,14,-5,9.7745361
41,41,10,0,14,-4,9.9495993
41,41,11,0,14,-3,9.9938364
41,41,12,0,14,-2,9.8095026
41,41,13,0,14,-1,10.124715
41,41,14,1,14,0,10.46735
41,41,15,1,14,1,10.802967
41,41,16,1,14,2,11.113016
41,41,17,1,14,3,11.435079
41,41,18,1,14,4,11.409706
41,41,19,1,14,5,11.117148
41,41,20,1,14,6,10.903292
41,41,21,1,14,7,11.017716
41,41,22,1,14,8,11.05958
41,41,23,1,14,9,11.139796
41,41,24,1,14,10,11.113414
42,42,1,0,15,-14,7.3553414
42,42,2,0,15,-13,7.0602398
42,42,3,0,15,-12,6.5331006
42,42,4,0,15,-11,6.8269892
42,42,5,0,15,-10,7.9527745
42,42,6,0,15,-9,7.3051968
42,42,7,0,15,-8,8.0121489
42,42,8,0,15,-7,7.380929
42,42,9,0,15,-6,7.4744916
42,42,10,0,15,-5,7.5840569
42,42,11,0,15,-4,7.8415194
42,42,12,0,15,-3,8.124692
42,42,13,0,15,-2,7.7904835
42,42,14,0,15,-1,7.8207192
42,42,15,1,15,0,7.1821942
42,42,16,1,15,1,7.2241483
42,42,17,1,15,2,7.2261839
42,42,18,1,15,3,7.4890761
42,42,19,1,15,4,6.4337058
42,42,20,1,15,5,7.4103279
42,42,21,1,15,6,7.7231498
42,42,22,1,15,7,7.211648
42,42,23,1,15,8,7.0219831
42,42,24,1,15,9,6.9591632
43,43,2,0,15,-13,5.9080362
43,43,3,0,15,-12,6.712409
43,43,4,0,15,-11,6.994359
43,43,5,0,15,-10,7.0446458
43,43,6,0,15,-9,7.1530457
43,43,7,0,15,-8,6.7069573
43,43,8,0,15,-7,7.3644185
43,43,9,0,15,-6,7.3983393
43,43,10,0,15,-5,7.7759585
43,43,11,0,15,-4,7.705689
43,43,12,0,15,-3,7.8210278
43,43,13,0,15,-2,7.4608002
43,43,14,0,15,-1,7.1860223
43,43,15,1,15,0,7.2866898
43,43,16,1,15,1,7.3264875
43,43,17,1,15,2,7.878737
43,43,18,1,15,3,7.8381104
43,43,19,1,15,4,7.3174214
43,43,20,1,15,5,7.4891152
43,43,21,1,15,6,7.7101207
43,43,22,1,15,7,7.6504016
43,43,23,1,15,8,7.4685864
43,43,24,1,15,9,8.3241682
44,44,1,0,15,-14,10.317758
44,44,2,0,15,-13,10.392557
44,44,3,0,15,-12,10.422815
44,44,4,0,15,-11,10.292653
44,44,5,0,15,-10,10.922134
44,44,6,0,15,-9,11.432194
44,44,7,0,15,-8,10.884405
44,44,8,0,15,-7,11.293761
44,44,9,0,15,-6,11.259884
44,44,10,0,15,-5,11.198092
44,44,11,0,15,-4,11.344531
44,44,12,0,15,-3,11.30573
44,44,13,0,15,-2,11.408216
44,44,14,0,15,-1,12.138328
44,44,15,1,15,0,12.001425
44,44,16,1,15,1,12.096725
44,44,17,1,15,2,12.59692
44,44,18,1,15,3,12.868635
44,44,19,1,15,4,12.641363
44,44,20,1,15,5,12.5046
44,44,21,1,15,6,12.463971
44,44,22,1,15,7,12.55724
44,44,23,1,15,8,12.552913
44,44,24,1,15,9,12.568144
45,45,1,0,15,-14,5.8318486
45,45,2,0,15,-13,8.4999647
45,45,3,0,15,-12,8.7627144
45,45,4,0,15,-11,7.5522809
45,45,5,0,15,-10,8.4548025
45,45,6,0,15,-9,8.8640022
45,45,7,0,15,-8,8.7105207
45,45,8,0,15,-7,8.5194244
45,45,9,0,15,-6,7.8625774
45,45,10,0,15,-5,8.8107872
45,45,11,0,15,-4,7.9439969
45,45,12,0,15,-3,8.1501694
45,45,13,0,15,-2,9.2196302
45,45,14,0,15,-1,8.4677734
45,45,15,1,15,0,8.5267191
45,45,16,1,15,1,8.2524557
45,45,17,1,15,2,9.4999008
45,45,18,1,15,3,8.8449774
45,45,19,1,15,4,9.0617981
45,45,20,1,15,5,9.2986631
45,45,21,1,15,6,9.2621117
45,45,22,1,15,7,8.9218731
45,45,23,1,15,8,8.3300333
45,45,24,1,15,9,8.6953831
46,46,1,0,16,-15,6.1171231
46,46,2,0,16,-14,6.7925763
46,46,3,0,16,-13,6.9519262
46,46,4,0,16,-12,6.7785969
46,46,5,0,16,-11,7.6615524
46,46,6,0,16,-10,7.7940626
46,46,7,0,16,-9,7.1303287
46,46,8,0,16,-8,5.42942
46,46,9,0,16,-7,5.6089492
46,46,10,0,16,-6,7.2171526
46,46,11,0,16,-5,7.3154044
46,46,12,0,16,-4,7.3167014
46,46,13,0,16,-3,7.0979605
46,46,14,0,16,-2,7.2486196
46,46,15,0,16,-1,7.6672559
46,46,16,1,16,0,7.6761374
46,46,17,1,16,1,7.6037569
46,46,18,1,16,2,8.2140284
46,46,19,1,16,3,7.6291685
46,46,20,1,16,4,7.6473112
46,46,21,1,16,5,7.6959114
46,46,22,1,16,6,7.4065609
46,46,23,1,16,7,7.4050007
46,46,24,1,16,8,7.6870756
47,47,1,0,16,-15,7.8866591
47,47,2,0,16,-14,8.0352812
47,47,3,0,16,-13,7.7172246
47,47,4,0,16,-12,8.1187029
